2025-02-27 19:21:36,025 - INFO - Function `retrieve_pg_table` executed in 0.0604 sec, CPU: 4.80%, Memory: 1.77MB
2025-02-27 19:21:36,083 - INFO - Function `retrieve_pg_table` executed in 0.0569 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:36,083 - INFO - Function `retrieve_pg_table` executed in 0.0688 sec, CPU: 12.50%, Memory: 0.00MB
2025-02-27 19:21:36,084 - INFO - Function `retrieve_pg_table` executed in 0.0606 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:36,317 - INFO - Function `retrieve_pg_table` executed in 0.0524 sec, CPU: 67.10%, Memory: 0.00MB
2025-02-27 19:21:36,369 - INFO - Function `retrieve_pg_table` executed in 0.0519 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:37,552 - INFO - Function `retrieve_pg_table` executed in 0.0578 sec, CPU: 7.00%, Memory: 6.94MB
2025-02-27 19:21:37,554 - INFO - Function `retrieve_pg_table` executed in 0.0547 sec, CPU: 10.20%, Memory: 2.53MB
2025-02-27 19:21:37,562 - INFO - Function `retrieve_pg_table` executed in 0.0564 sec, CPU: 6.40%, Memory: 4.02MB
2025-02-27 19:21:37,606 - INFO - Function `retrieve_pg_table` executed in 0.0531 sec, CPU: 0.00%, Memory: 4.91MB
2025-02-27 19:21:37,609 - INFO - Function `retrieve_pg_table` executed in 0.0548 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:37,616 - INFO - Function `retrieve_pg_table` executed in 0.0536 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:37,952 - INFO - Function `retrieve_pg_table` executed in 0.0529 sec, CPU: 57.60%, Memory: 0.00MB
2025-02-27 19:21:38,005 - INFO - Function `retrieve_pg_table` executed in 0.0527 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:39,118 - INFO - Function `retrieve_pg_table` executed in 0.0550 sec, CPU: 9.80%, Memory: 2.88MB
2025-02-27 19:21:39,122 - INFO - Function `retrieve_pg_table` executed in 0.0526 sec, CPU: 6.70%, Memory: 3.95MB
2025-02-27 19:21:39,123 - INFO - Function `retrieve_pg_table` executed in 0.0522 sec, CPU: 8.60%, Memory: 3.27MB
2025-02-27 19:21:39,179 - INFO - Function `retrieve_pg_table` executed in 0.0606 sec, CPU: 50.00%, Memory: 0.48MB
2025-02-27 19:21:39,181 - INFO - Function `retrieve_pg_table` executed in 0.0585 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:39,185 - INFO - Function `retrieve_pg_table` executed in 0.0609 sec, CPU: 0.00%, Memory: 1.30MB
2025-02-27 19:21:39,599 - INFO - Function `retrieve_pg_table` executed in 0.0527 sec, CPU: 61.70%, Memory: 0.00MB
2025-02-27 19:21:39,655 - INFO - Function `retrieve_pg_table` executed in 0.0558 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:40,699 - INFO - Function `retrieve_pg_table` executed in 0.0576 sec, CPU: 1.40%, Memory: 7.23MB
2025-02-27 19:21:40,705 - INFO - Function `retrieve_pg_table` executed in 0.0565 sec, CPU: 63.90%, Memory: 7.77MB
2025-02-27 19:21:40,705 - INFO - Function `retrieve_pg_table` executed in 0.0567 sec, CPU: 63.90%, Memory: 7.80MB
2025-02-27 19:21:40,753 - INFO - Function `retrieve_pg_table` executed in 0.0540 sec, CPU: 0.00%, Memory: 3.00MB
2025-02-27 19:21:40,762 - INFO - Function `retrieve_pg_table` executed in 0.0571 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:40,763 - INFO - Function `retrieve_pg_table` executed in 0.0576 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:41,077 - INFO - Function `retrieve_pg_table` executed in 0.0597 sec, CPU: 63.90%, Memory: 0.00MB
2025-02-27 19:21:41,129 - INFO - Function `retrieve_pg_table` executed in 0.0519 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:42,266 - INFO - Function `retrieve_pg_table` executed in 0.0578 sec, CPU: 6.60%, Memory: 9.27MB
2025-02-27 19:21:42,268 - INFO - Function `retrieve_pg_table` executed in 0.0581 sec, CPU: 6.60%, Memory: 9.41MB
2025-02-27 19:21:42,271 - INFO - Function `retrieve_pg_table` executed in 0.0565 sec, CPU: 4.80%, Memory: 6.72MB
2025-02-27 19:21:42,326 - INFO - Function `retrieve_pg_table` executed in 0.0582 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:42,328 - INFO - Function `retrieve_pg_table` executed in 0.0614 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:42,331 - INFO - Function `retrieve_pg_table` executed in 0.0595 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:42,661 - INFO - Function `retrieve_pg_table` executed in 0.0539 sec, CPU: 59.60%, Memory: 0.00MB
2025-02-27 19:21:42,714 - INFO - Function `retrieve_pg_table` executed in 0.0530 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:43,850 - INFO - Function `retrieve_pg_table` executed in 0.0560 sec, CPU: 11.60%, Memory: 13.52MB
2025-02-27 19:21:43,851 - INFO - Function `retrieve_pg_table` executed in 0.0577 sec, CPU: 14.10%, Memory: 13.59MB
2025-02-27 19:21:43,865 - INFO - Function `retrieve_pg_table` executed in 0.0564 sec, CPU: 10.70%, Memory: 7.30MB
2025-02-27 19:21:43,909 - INFO - Function `retrieve_pg_table` executed in 0.0578 sec, CPU: 42.90%, Memory: 0.00MB
2025-02-27 19:21:43,911 - INFO - Function `retrieve_pg_table` executed in 0.0608 sec, CPU: 30.00%, Memory: 0.00MB
2025-02-27 19:21:43,922 - INFO - Function `retrieve_pg_table` executed in 0.0563 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:44,234 - INFO - Function `retrieve_pg_table` executed in 0.0560 sec, CPU: 60.30%, Memory: 0.00MB
2025-02-27 19:21:44,288 - INFO - Function `retrieve_pg_table` executed in 0.0532 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:45,474 - INFO - Function `retrieve_pg_table` executed in 0.0575 sec, CPU: 3.90%, Memory: 10.44MB
2025-02-27 19:21:45,490 - INFO - Function `retrieve_pg_table` executed in 0.0576 sec, CPU: 7.60%, Memory: 4.75MB
2025-02-27 19:21:45,490 - INFO - Function `retrieve_pg_table` executed in 0.0570 sec, CPU: 6.90%, Memory: 4.45MB
2025-02-27 19:21:45,530 - INFO - Function `retrieve_pg_table` executed in 0.0554 sec, CPU: 70.00%, Memory: 0.00MB
2025-02-27 19:21:45,545 - INFO - Function `retrieve_pg_table` executed in 0.0548 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:45,545 - INFO - Function `retrieve_pg_table` executed in 0.0548 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:45,836 - INFO - Function `retrieve_pg_table` executed in 0.0530 sec, CPU: 62.30%, Memory: 0.00MB
2025-02-27 19:21:45,886 - INFO - Function `retrieve_pg_table` executed in 0.0496 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:47,055 - INFO - Function `retrieve_pg_table` executed in 0.0581 sec, CPU: 5.90%, Memory: 0.61MB
2025-02-27 19:21:47,065 - INFO - Function `retrieve_pg_table` executed in 0.0610 sec, CPU: 5.90%, Memory: 0.00MB
2025-02-27 19:21:47,066 - INFO - Function `retrieve_pg_table` executed in 0.0627 sec, CPU: 6.60%, Memory: 1.06MB
2025-02-27 19:21:47,108 - INFO - Function `retrieve_pg_table` executed in 0.0518 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:47,123 - INFO - Function `retrieve_pg_table` executed in 0.0574 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:47,124 - INFO - Function `retrieve_pg_table` executed in 0.0581 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:47,443 - INFO - Function `retrieve_pg_table` executed in 0.0542 sec, CPU: 61.00%, Memory: 0.00MB
2025-02-27 19:21:47,497 - INFO - Function `retrieve_pg_table` executed in 0.0543 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:48,649 - INFO - Function `retrieve_pg_table` executed in 0.0580 sec, CPU: 10.30%, Memory: 12.94MB
2025-02-27 19:21:48,667 - INFO - Function `retrieve_pg_table` executed in 0.0583 sec, CPU: 5.40%, Memory: 6.67MB
2025-02-27 19:21:48,669 - INFO - Function `retrieve_pg_table` executed in 0.0571 sec, CPU: 6.60%, Memory: 8.50MB
2025-02-27 19:21:48,704 - INFO - Function `retrieve_pg_table` executed in 0.0546 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:48,723 - INFO - Function `retrieve_pg_table` executed in 0.0543 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:48,731 - INFO - Function `retrieve_pg_table` executed in 0.0632 sec, CPU: 0.00%, Memory: 0.00MB
